seller,offerType,price,abtest,vehicleType,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,Age
private,offer,650,control,limousine,manual,101,focus,150000,petrol,ford,yes,18.08
private,offer,5799,control,coupe,manual,150,c4,80000,petrol,citroen,no,9.25
private,offer,444,test,small car,manual,58,cuore,150000,petrol,daihatsu,no,14.58
private,offer,2799,test,small car,manual,68,c1,125000,petrol,citroen,no,11.58
private,offer,9800,control,limousine,manual,140,a4,150000,diesel,audi,no,10.08
private,offer,1000,control,small car,manual,169,clio,150000,petrol,renault,yes,16.08
private,offer,16900,control,bus,manual,105,touran,50000,diesel,volkswagen,no,5.08
private,offer,500,control,small car,automatic,89,civic,150000,petrol,honda,yes,21.25
private,offer,1990,control,limousine,manual,75,golf,150000,petrol,volkswagen,no,19.5
private,offer,1500,test,small car,automatic,90,a_klasse,150000,diesel,mercedes_benz,no,19.0
private,offer,2399,control,limousine,manual,68,golf,150000,petrol,volkswagen,no,0.08
private,offer,5200,test,limousine,manual,90,corolla,125000,diesel,toyota,no,13.0
private,offer,2990,test,station wagon,manual,120,3_reihe,150000,diesel,peugeot,no,14.58
private,offer,1600,control,small car,manual,75,twingo,150000,petrol,renault,no,15.0
private,offer,5990,control,cabrio,manual,228,mustang,150000,petrol,ford,no,23.42
private,offer,7499,test,suv,manual,129,grand,150000,diesel,suzuki,no,11.67
private,offer,1480,test,limousine,manual,60,polo,150000,petrol,volkswagen,no,3.0
private,offer,2950,test,suv,manual,120,freelander,150000,petrol,land_rover,no,19.42
private,offer,1500,control,station wagon,manual,75,astra,150000,petrol,opel,no,22.0
private,offer,1999,test,small car,manual,60,punto,150000,petrol,fiat,no,15.0
private,offer,4200,test,bus,manual,130,corolla,100000,petrol,toyota,no,15.83
private,offer,1250,test,small car,manual,50,lupo,150000,petrol,volkswagen,no,19.08
private,offer,8700,control,small car,manual,86,ibiza,60000,petrol,seat,no,6.25
private,offer,2200,control,limousine,automatic,286,7er,150000,petrol,bmw,yes,20.25
private,offer,2222,control,limousine,manual,207,c5,150000,petrol,citroen,no,16.75
private,offer,8300,control,limousine,manual,170,5er,150000,petrol,bmw,no,13.17
private,offer,7000,control,coupe,manual,220,others,125000,petrol,alfa_romeo,no,19.92
private,offer,1390,control,small car,automatic,41,fortwo,150000,diesel,smart,no,18.0
private,offer,17650,control,station wagon,automatic,184,cooper,90000,petrol,mini,no,7.83
private,offer,6200,test,limousine,manual,140,a3,150000,diesel,audi,no,14.33
private,offer,250,control,small car,manual,54,corsa,150000,petrol,opel,yes,20.67
private,offer,7699,test,small car,manual,80,polo,70000,petrol,volkswagen,no,9.42
private,offer,6300,control,bus,automatic,170,touran,150000,diesel,volkswagen,no,10.58
private,offer,180,test,limousine,manual,60,2_reihe,150000,petrol,peugeot,yes,2.0
private,offer,7500,test,bus,manual,90,berlingo,150000,diesel,citroen,no,6.92
private,offer,2490,test,station wagon,manual,118,3er,150000,petrol,bmw,no,17.25
private,offer,27990,control,limousine,automatic,220,golf,10000,petrol,volkswagen,no,3.33
private,offer,9000,test,limousine,automatic,140,mondeo,150000,diesel,ford,no,8.92
private,offer,3500,test,small car,manual,60,panda,60000,petrol,fiat,no,8.25
private,offer,500,test,coupe,manual,90,others,150000,petrol,ford,no,18.25
private,offer,2400,control,limousine,manual,90,a2,150000,diesel,audi,no,14.83
private,offer,950,test,small car,manual,60,polo,150000,petrol,volkswagen,no,24.42
private,offer,10300,test,bus,automatic,170,touran,150000,petrol,volkswagen,no,11.0
private,offer,7450,control,small car,manual,120,fiesta,90000,petrol,ford,no,9.25
private,offer,11000,control,suv,automatic,286,x_reihe,100000,diesel,bmw,no,11.0
private,offer,700,control,small car,manual,48,polo,125000,diesel,volkswagen,no,24.42
private,offer,1500,control,small car,manual,58,clio,125000,petrol,renault,no,17.92
private,offer,5900,test,cabrio,manual,110,mx_reihe,60000,petrol,mazda,no,14.5
private,offer,3490,test,small car,manual,69,corsa,150000,diesel,opel,no,13.42
private,offer,600,control,small car,manual,55,golf,5000,petrol,volkswagen,no,28.42
private,offer,1900,test,station wagon,manual,150,a6,150000,diesel,audi,no,19.92
private,offer,8200,control,limousine,automatic,150,e_klasse,150000,diesel,mercedes_benz,no,13.25
private,offer,799,test,station wagon,manual,101,astra,150000,petrol,opel,no,24.0
private,offer,31900,test,cabrio,manual,170,a5,40000,petrol,audi,no,5.58
private,offer,550,test,small car,manual,75,civic,150000,petrol,honda,no,25.0
private,offer,550,test,small car,manual,60,ka,150000,petrol,ford,no,19.5
private,offer,12499,test,suv,automatic,340,cayenne,150000,petrol,porsche,no,14.83
private,offer,3999,test,station wagon,automatic,163,passat,150000,diesel,volkswagen,no,15.25
private,offer,9950,control,limousine,automatic,190,e_klasse,150000,diesel,mercedes_benz,yes,11.33
private,offer,4500,control,coupe,manual,143,others,125000,petrol,mercedes_benz,no,10.67
private,offer,2100,control,limousine,manual,75,golf,125000,petrol,volkswagen,no,18.33
private,offer,7100,control,small car,manual,95,2_reihe,90000,petrol,peugeot,no,9.58
private,offer,4500,test,small car,manual,75,corsa,125000,diesel,opel,no,11.25
private,offer,500,test,limousine,manual,45,golf,150000,petrol,volkswagen,no,2.58
private,offer,3500,test,cabrio,manual,150,2_reihe,60000,petrol,peugeot,yes,11.58
private,offer,5400,control,limousine,automatic,272,7er,150000,petrol,bmw,no,14.83
private,offer,1650,control,limousine,manual,75,polo,150000,petrol,volkswagen,no,2.0
private,offer,1650,control,small car,manual,75,golf,150000,petrol,volkswagen,no,18.25
private,offer,850,test,coupe,manual,75,astra,150000,petrol,opel,no,18.08
private,offer,18499,test,cabrio,manual,330,others,30000,petrol,opel,no,10.5
private,offer,17500,control,station wagon,automatic,163,xc_reihe,125000,diesel,volvo,no,8.42
private,offer,2200,control,limousine,manual,103,golf,125000,petrol,fiat,no,1.92
private,offer,1650,test,limousine,manual,136,3er,150000,diesel,bmw,no,19.33
private,offer,600,test,small car,manual,50,arosa,150000,petrol,seat,no,21.75
private,offer,18000,test,coupe,manual,160,tt,40000,petrol,audi,no,7.25
private,offer,2450,control,limousine,manual,60,ibiza,70000,petrol,seat,no,19.0
private,offer,1700,control,small car,manual,68,justy,70000,petrol,subaru,no,19.92
private,offer,7990,test,limousine,automatic,140,golf,150000,diesel,volkswagen,no,12.42
private,offer,850,test,limousine,manual,75,golf,150000,petrol,volkswagen,no,24.75
private,offer,10950,test,limousine,automatic,179,a6,150000,petrol,audi,no,1.58
private,offer,5300,test,limousine,manual,177,avensis,150000,diesel,toyota,no,12.67
private,offer,4250,control,cabrio,manual,98,golf,150000,petrol,volkswagen,no,28.42
private,offer,1999,control,station wagon,automatic,143,e_klasse,150000,diesel,mercedes_benz,no,17.5
private,offer,650,control,limousine,manual,101,golf,150000,petrol,audi,no,22.0
private,offer,12800,control,cabrio,automatic,218,z_reihe,150000,petrol,bmw,no,12.0
private,offer,2999,test,station wagon,automatic,150,passat,150000,diesel,volkswagen,no,18.0
private,offer,2000,test,limousine,manual,125,a_klasse,150000,petrol,mercedes_benz,yes,17.08
private,offer,6800,test,cabrio,automatic,45,fortwo,80000,diesel,smart,no,11.58
private,offer,7450,control,station wagon,manual,163,3er,150000,diesel,bmw,no,12.5
private,offer,7900,test,bus,manual,140,sharan,150000,diesel,volkswagen,no,11.58
private,offer,2200,test,others,manual,109,others,150000,diesel,volkswagen,no,17.08
private,offer,3350,control,suv,automatic,170,santa,150000,lpg,hyundai,no,15.67
private,offer,850,test,bus,manual,86,transit,150000,diesel,ford,no,13.67
private,offer,7999,control,station wagon,manual,131,a4,150000,diesel,audi,no,14.33
private,offer,2990,test,limousine,manual,102,golf,125000,petrol,volkswagen,yes,13.5
private,offer,1000,control,small car,manual,102,golf,150000,petrol,mercedes_benz,no,20.42
private,offer,750,test,small car,manual,75,polo,150000,petrol,volkswagen,no,22.5
private,offer,6499,test,limousine,manual,140,golf,150000,diesel,volkswagen,no,14.0
private,offer,9999,control,limousine,manual,143,3er,150000,diesel,bmw,no,7.08
private,offer,4200,test,station wagon,manual,116,3er,150000,diesel,bmw,no,13.08
private,offer,10890,test,limousine,manual,102,octavia,30000,petrol,skoda,no,6.17
private,offer,850,control,small car,automatic,75,corsa,150000,petrol,opel,yes,15.17
private,offer,1200,control,limousine,manual,101,astra,150000,petrol,opel,no,20.75
private,offer,7500,test,limousine,manual,116,passat,125000,petrol,volkswagen,no,11.25
private,offer,3400,control,station wagon,manual,155,mondeo,150000,diesel,ford,yes,13.67
private,offer,5000,test,cabrio,manual,192,3er,150000,petrol,bmw,no,17.58
private,offer,24999,control,coupe,automatic,286,3er,150000,diesel,bmw,no,8.5
private,offer,300,test,small car,manual,75,polo,150000,petrol,volkswagen,no,25.0
private,offer,3800,control,limousine,automatic,101,focus,50000,petrol,ford,no,13.67
private,offer,9750,test,limousine,manual,150,qashqai,150000,diesel,nissan,no,10.17
private,offer,21990,control,suv,automatic,500,cayenne,150000,petrol,porsche,no,11.25
private,offer,550,control,small car,manual,45,polo,150000,petrol,volkswagen,no,25.0
private,offer,3299,control,suv,automatic,223,grand,150000,petrol,jeep,no,16.17
private,offer,999,test,cabrio,manual,75,astra,150000,petrol,opel,no,20.08
private,offer,600,control,limousine,manual,72,astra,150000,petrol,opel,no,2.0
private,offer,600,test,limousine,automatic,170,others,150000,petrol,volvo,yes,19.08
private,offer,999,control,station wagon,manual,131,passat,150000,diesel,volkswagen,yes,14.25
private,offer,750,test,station wagon,manual,66,passat,150000,petrol,volkswagen,no,22.75
private,offer,5700,control,limousine,manual,40,kaefer,80000,petrol,volkswagen,no,48.0
private,offer,2500,test,others,manual,31,others,5000,diesel,ford,no,57.0
private,offer,7449,control,limousine,manual,60,up,70000,petrol,volkswagen,no,5.5
private,offer,1450,control,small car,manual,69,ka,100000,petrol,ford,no,10.42
private,offer,1499,test,small car,manual,75,twingo,150000,petrol,renault,no,15.75
private,offer,4850,test,limousine,manual,75,golf,150000,petrol,volkswagen,no,13.83
private,offer,10999,test,limousine,manual,220,c_klasse,150000,lpg,mercedes_benz,no,17.17
private,offer,749,control,small car,manual,60,corsa,150000,petrol,opel,no,21.08
private,offer,13999,test,limousine,manual,86,golf,20000,petrol,volkswagen,no,4.92
private,offer,7000,control,limousine,manual,110,laguna,90000,petrol,renault,no,8.33
private,offer,3390,test,station wagon,manual,95,a_klasse,150000,petrol,mercedes_benz,no,15.0
private,offer,16350,test,suv,manual,110,yeti,50000,diesel,skoda,no,5.25
private,offer,6999,control,suv,manual,98,golf,150000,petrol,volkswagen,no,27.75
private,offer,27800,control,suv,manual,160,tiguan,30000,petrol,volkswagen,no,4.5
private,offer,7250,test,suv,manual,140,tucson,125000,diesel,hyundai,no,11.75
private,offer,6200,test,limousine,manual,136,a_klasse,80000,petrol,mercedes_benz,no,11.75
private,offer,5200,test,small car,manual,101,panda,80000,petrol,fiat,no,11.92
private,offer,300,control,limousine,manual,113,3er,150000,petrol,bmw,no,25.08
private,offer,14000,control,limousine,automatic,170,golf,125000,petrol,skoda,no,2.42
private,offer,11500,test,limousine,manual,140,astra,20000,petrol,opel,no,6.33
private,offer,2500,control,limousine,automatic,165,a6,150000,petrol,audi,no,18.0
private,offer,3490,test,small car,manual,80,punto,125000,petrol,fiat,no,16.58
private,offer,3900,test,bus,automatic,111,modus,80000,petrol,renault,no,13.83
private,offer,10999,control,limousine,manual,122,1er,100000,petrol,bmw,no,8.25
private,offer,2800,test,coupe,manual,192,rx_reihe,150000,petrol,mazda,no,14.17
private,offer,11100,control,limousine,manual,143,1er,150000,diesel,bmw,no,9.08
private,offer,1500,control,limousine,manual,90,golf,150000,petrol,volkswagen,no,29.5
private,offer,310,test,limousine,manual,44,corsa,150000,petrol,opel,no,2.0
private,offer,6200,control,bus,manual,110,transit,150000,diesel,ford,no,10.42
private,offer,1850,test,small car,manual,54,polo,150000,petrol,volkswagen,no,14.58
private,offer,950,control,small car,manual,131,ibiza,150000,diesel,seat,no,16.5
private,offer,16999,test,bus,manual,163,sprinter,150000,diesel,mercedes_benz,no,6.08
private,offer,7500,control,station wagon,automatic,150,vectra,125000,diesel,opel,no,10.83
private,offer,4999,test,small car,manual,95,forfour,100000,petrol,smart,no,12.5
private,offer,1000,test,suv,automatic,185,cherokee,150000,petrol,jeep,no,25.75
private,offer,3900,control,station wagon,manual,140,a6,150000,diesel,audi,no,21.25
private,offer,4200,control,suv,manual,99,others,150000,diesel,mitsubishi,no,20.08
private,offer,1750,control,small car,manual,60,punto,150000,petrol,fiat,no,12.42
private,offer,6000,test,station wagon,automatic,179,a4,150000,diesel,audi,no,11.42
private,offer,1500,control,limousine,manual,75,e_klasse,150000,diesel,mercedes_benz,yes,23.08
private,offer,7800,test,limousine,manual,143,golf,125000,petrol,bmw,no,10.75
private,offer,4100,control,limousine,automatic,231,3er,150000,lpg,bmw,no,19.0
private,offer,8999,test,limousine,automatic,163,3er,150000,diesel,bmw,no,12.5
private,offer,5699,control,station wagon,automatic,299,a6,150000,petrol,audi,no,19.42
private,offer,1199,control,limousine,manual,90,80,150000,petrol,audi,no,26.25
private,offer,10590,test,station wagon,manual,102,caddy,60000,diesel,volkswagen,no,7.0
private,offer,5800,test,limousine,automatic,77,others,125000,hybrid,toyota,no,14.5
private,offer,999,test,limousine,manual,75,cordoba,90000,petrol,seat,no,19.33
private,offer,4490,test,station wagon,manual,116,transporter,150000,petrol,volkswagen,no,20.58
private,offer,6800,control,limousine,automatic,143,c_klasse,125000,petrol,mercedes_benz,no,11.33
private,offer,1999,test,limousine,manual,105,3er,150000,petrol,bmw,no,18.33
private,offer,11500,control,station wagon,automatic,170,passat,90000,diesel,volkswagen,no,11.25
private,offer,5000,control,station wagon,manual,105,passat,150000,diesel,volkswagen,no,14.0
private,offer,5999,control,small car,manual,60,polo,60000,petrol,volkswagen,no,9.42
private,offer,950,test,small car,manual,69,ka,150000,petrol,ford,no,15.0
private,offer,1400,control,station wagon,manual,101,passat,150000,diesel,volkswagen,no,16.33
private,offer,4200,test,station wagon,manual,143,others,150000,diesel,mercedes_benz,no,17.17
private,offer,650,test,small car,manual,60,golf,150000,petrol,volkswagen,no,18.67
private,offer,2500,control,suv,manual,147,santa,150000,lpg,hyundai,no,14.83
private,offer,800,control,station wagon,manual,90,passat,150000,petrol,volkswagen,no,21.0
private,offer,250,control,small car,manual,45,corsa,150000,petrol,opel,no,22.33
private,offer,2850,control,limousine,automatic,218,c_klasse,150000,petrol,mercedes_benz,no,18.83
private,offer,6900,test,limousine,automatic,231,5er,150000,petrol,bmw,no,18.83
private,offer,6200,test,bus,manual,129,sprinter,150000,diesel,mercedes_benz,no,10.83
private,offer,2250,test,limousine,manual,26,others,150000,petrol,renault,yes,48.42
private,offer,666,test,small car,manual,60,corsa,150000,petrol,opel,no,22.0
private,offer,3450,control,limousine,manual,55,80,125000,petrol,audi,no,39.25
private,offer,40000,test,limousine,automatic,400,others,70000,petrol,porsche,no,9.83
private,offer,800,test,small car,manual,75,clio,150000,petrol,renault,no,17.25
private,offer,9000,test,small car,automatic,86,polo,50000,petrol,volkswagen,no,8.42
private,offer,1000,control,small car,manual,55,twingo,150000,petrol,renault,no,19.0
private,offer,16999,control,suv,automatic,163,kuga,125000,diesel,ford,no,7.42
private,offer,2999,test,station wagon,manual,80,astra,150000,petrol,opel,no,13.67
private,offer,9999,test,limousine,manual,99,i_reihe,40000,petrol,hyundai,no,6.92
private,offer,1990,control,limousine,manual,90,galaxy,150000,diesel,ford,no,1.0
private,offer,2100,test,suv,automatic,211,cherokee,150000,petrol,jeep,no,16.25
private,offer,2999,control,station wagon,manual,102,v40,150000,diesel,volvo,no,15.08
private,offer,5200,test,coupe,manual,170,3er,150000,lpg,bmw,no,16.08
private,offer,9500,test,suv,automatic,179,navara,150000,diesel,nissan,yes,13.0
private,offer,1450,test,limousine,manual,75,civic,125000,petrol,honda,no,21.17
private,offer,10499,control,limousine,automatic,250,passat,125000,petrol,volkswagen,no,10.0
private,offer,13900,test,limousine,automatic,204,1er,125000,diesel,bmw,no,10.42
private,offer,650,test,limousine,automatic,101,astra,150000,petrol,opel,no,22.33
